@relation pam_big

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric

@data
5.0447,21.7174,31.8330
74.0668,76.3479,102.6266
98.9802,9.6438,47.1459
99.0908,13.0357,51.6979
79.9179,82.2038,101.9749
73.8193,82.4872,101.8100
73.6527,79.2699,101.7591
78.0920,74.8623,97.8765
73.2751,80.4101,100.9900
100.5987,12.2733,52.8102
48.9111,54.2218,69.9140
54.0092,49.7849,73.2623
72.9622,76.9322,100.0684
98.5844,14.1508,50.4529
71.8363,77.8822,100.5497
14.7368,19.2551,29.5647
73.3448,81.7382,99.2748
72.0307,82.4820,100.4315
50.9385,51.0621,74.6954
51.7999,48.4645,70.8070
77.7244,82.3779,102.9397
105.6492,9.9797,49.3444
4.3352,19.9143,32.2447
48.6419,52.0761,75.1021
102.1241,15.5492,48.4257
46.7418,53.0362,67.1502
77.9364,81.9684,99.2714
73.5844,80.7196,96.8241
73.3633,79.2486,101.1859
93.3348,5.9719,51.3323
103.1135,8.0188,49.5857
40.7656,56.5423,70.4226
74.9324,77.5346,100.0377
72.4692,86.6495,99.1007
73.0538,83.7102,102.6532
76.0686,76.1859,104.0024
79.0262,76.0902,98.9729
103.1208,11.3764,50.5338
72.1220,82.5950,98.1981
77.8990,80.4028,93.6134
76.0827,83.0973,98.8036
96.3088,11.9914,49.8581
47.5894,48.4210,74.5287
96.6410,13.0557,50.3237
72.8474,81.0721,101.0237
76.2288,83.6941,100.7464
8.9077,19.7486,32.9241
74.9131,81.8133,99.3929
72.6848,81.6539,98.7712
11.4148,22.9806,29.5832
76.2562,76.7935,99.8246
71.6013,80.6266,101.5473
7.6919,20.4505,26.0410
101.7752,7.2735,50.7646
77.3098,79.0998,101.9979
101.5048,7.0537,56.3156
76.8266,82.2789,93.5342
43.3863,50.6990,69.2874
72.4892,76.2983,96.0410
75.6849,84.6020,101.2324
74.9245,77.9916,104.5574
97.7072,7.6210,53.6176
6.5288,25.8444,28.1888
71.8086,78.2860,98.1507
102.8088,16.4258,49.9552
90.6060,7.3738,50.9519
73.5612,82.3814,98.9650
84.4256,82.7917,97.7143
72.7467,72.1490,101.3035
75.0690,81.6684,96.2549
74.2245,79.2378,97.5731
105.2580,7.2621,45.7754
68.6448,79.5155,99.3533
77.4205,80.5706,99.8861
75.7864,87.1983,104.5672
105.5065,13.0075,51.5263
74.4265,79.9926,98.2148
96.4641,9.7376,52.6854
75.2737,84.7146,104.5323
73.2756,82.8157,104.5794
75.3786,78.7680,101.4800
75.0959,77.7579,102.5553
50.5656,50.9660,66.1143
80.7174,78.3411,100.8236
78.5352,77.4562,102.5793
77.8586,76.8930,95.7511
74.0793,83.5346,97.4488
77.0113,75.2653,100.6788
76.0557,77.4874,102.3574
74.4570,80.0747,102.2569
70.9408,80.6778,98.0520
103.4639,6.6907,49.7706
75.8275,75.6500,95.3249
74.1842,79.9644,99.8997
105.7034,7.5200,51.1085
92.9546,10.0972,45.6183
100.3708,16.5388,51.8001
98.5654,11.3593,51.3743
52.2998,56.0592,70.1196
102.8733,11.1455,54.3014
72.6931,81.5689,99.7968
75.0773,85.5248,95.3300
77.2889,78.0535,101.1900
95.8460,9.7880,40.7530
103.9190,10.7749,52.2371
99.5920,5.1365,51.1526
44.9449,49.7720,72.3190
74.9966,81.5067,95.7803
101.3134,5.9927,50.6367
77.2733,81.7120,99.7327
107.8910,16.2012,55.8792
107.1276,11.1655,52.5569
11.2127,21.9322,28.1847
98.7736,8.2698,47.8894
73.0448,82.2995,102.6644
70.5799,78.6542,102.7257
72.5497,77.4374,98.3130
77.9625,75.8570,101.4735
73.5828,78.7583,99.4202
76.2701,80.9441,96.5634
103.9550,8.5984,47.1656
74.2359,80.0600,98.7757
7.1130,25.7306,29.0580
68.3350,79.8516,101.8046
5.8350,17.7436,27.8075
102.1104,10.3683,48.5621
53.9029,50.6883,68.7831
72.6684,83.6962,100.7833
14.0977,16.8496,35.4613
73.6219,79.9734,99.6166
76.3606,81.0012,102.9925
71.5985,84.3159,99.7157
75.0010,78.5880,97.3168
103.8585,14.0814,51.7469
95.5381,12.1705,55.2544
75.4094,86.0724,106.1528
14.1998,20.9919,30.2162
77.3728,76.7606,97.1035
76.5195,76.9956,103.9129
70.1999,77.3314,104.9802
14.7304,22.0149,27.5599
70.7548,76.8319,97.4684
96.2582,3.8237,53.8722
102.4842,12.6518,53.3540
98.1654,7.1308,54.0180
72.8109,81.4031,95.8652
46.4416,48.5549,66.2651
96.8300,11.7394,51.3022
74.6628,79.6546,101.9711
95.2088,7.9942,47.0966
74.9350,84.3368,101.5602
100.6423,6.8633,53.1879
70.3149,80.3541,101.2570
49.3561,57.2149,70.3556
74.7685,79.5607,99.5524
73.3973,76.8723,97.4882
70.7501,81.0998,99.7070
72.3107,80.1508,96.6317
74.0999,78.3997,99.2429
75.5053,81.2353,98.2873
98.7778,7.3783,50.1999
73.1562,82.9229,101.4742
54.5480,47.9131,71.5313
78.0193,80.7982,100.3784
73.7797,80.6023,101.4262
100.6769,10.9622,51.7702
99.5336,6.5603,44.6680
71.2836,76.8957,104.3841
80.6900,85.3622,98.8328
72.4888,82.6601,103.5843
6.2813,19.0614,31.2086
99.7690,15.6967,54.8210
76.1583,80.1933,102.2875
99.4994,4.8623,57.1752
73.3067,83.5165,101.2264
10.1269,19.3041,25.8153
75.6682,78.5031,97.0797
76.9462,79.1791,96.4137
77.2550,74.9690,99.5665
73.6014,75.1278,99.1289
70.2065,83.2954,101.5822
94.8587,7.3761,48.2476
77.1807,81.0853,102.0721
79.0759,78.3429,101.4969
7.4035,16.9438,30.9559
77.6851,80.6794,101.5563
77.2904,77.7980,96.4100
75.5215,77.6592,105.2768
75.6921,81.6807,100.7142
76.4331,81.4286,101.5326
48.6712,51.4392,68.8156
61.4056,46.6074,69.7673
6.9925,16.0012,28.3465
76.1215,81.5898,95.6729
75.8238,81.1030,100.7692
51.7379,45.3772,67.6904
7.0993,17.4086,29.8513
97.8378,6.4759,55.5017
76.7459,79.8683,94.3912
70.6755,79.4225,93.9978
75.3031,81.7620,104.5746
79.1385,75.8156,98.4360
74.4195,83.1927,99.4839
104.1723,5.9448,51.3837
70.7307,79.4218,99.6870
69.7159,77.1019,96.7764
96.8770,9.5353,49.2218
46.7053,52.8424,70.2929
48.0816,50.1339,73.4294
76.7272,78.9467,100.4744
8.8047,19.0111,32.1731
75.1855,79.0414,98.1984
51.8655,52.4701,72.3739
105.9226,14.2981,49.3001
77.1513,82.8477,96.1174
71.7562,78.1825,98.0041
14.4316,20.4626,28.2901
71.2658,81.3140,100.7424
75.4141,81.5306,98.3572
77.7336,84.9313,101.2427
76.6883,77.0339,103.3675
76.7209,86.9977,101.8185
83.0404,81.3296,101.3804
80.2564,79.6303,98.6654
5.0599,18.9106,34.3118
100.4854,13.4273,52.1505
103.8989,11.1325,44.7369
8.0933,19.3031,27.1501
11.4278,18.6392,26.8802
80.4732,83.5807,100.3820
76.6003,78.0327,95.3437
109.3125,12.8637,47.6776
76.6516,77.8289,96.1709
79.5792,82.0833,103.6076
69.6222,79.2904,102.8090
75.0958,85.2838,96.2369
9.9073,21.1657,27.7398
74.9987,79.0479,99.1172
103.8606,7.3538,56.4217
11.0652,17.7694,31.3653
81.3418,79.4317,102.7302
70.2054,80.4793,101.8980
70.3038,79.4508,99.9933
54.5694,52.0908,74.0215
72.3475,78.5594,101.9332
51.3680,51.5853,74.1939
92.5789,13.9826,52.1007
51.3359,49.0985,69.8052
74.1735,79.6698,97.6759
73.1826,82.0934,99.6820
50.4164,51.9336,68.7558
73.2181,82.7709,96.2650
78.3854,77.9297,103.4208
72.8691,80.3930,98.8572
101.3640,5.4028,45.1443
78.7729,87.2446,101.7711
103.1703,11.3969,52.6427
73.4956,76.4948,103.8282
9.8884,21.9277,35.8485
13.7666,19.6361,29.3708
76.5123,83.0983,100.9709
97.3930,14.2194,55.8957
77.2351,80.2557,94.1557
81.3820,81.6116,97.7765
79.2901,76.5245,107.0738
74.2051,78.7822,97.3995
73.1560,82.8050,100.2552
98.7480,8.7273,46.3667
6.0655,20.9661,30.2548
74.8548,79.0998,100.4081
80.8511,80.5591,100.5396
79.3330,81.0233,95.4856
73.7736,83.3809,97.2662
12.1188,15.7900,27.2438
75.8629,86.9106,101.5084
75.6255,80.8869,93.5662
72.1789,79.6428,101.4134
74.8361,80.7647,96.9624
72.8348,78.0830,96.5075
96.1268,15.0957,53.0637
77.6731,83.6979,95.6354
102.2030,7.8717,49.2126
99.2195,9.7587,46.3575
75.9577,84.8520,96.3740
94.9633,6.8522,49.1783
77.2732,79.1223,99.4068
97.5360,12.4456,47.0393
46.5512,47.5622,66.4735
98.1713,10.3554,49.8709
79.7665,80.5215,99.8759
76.3253,83.6639,101.3509
75.9595,83.3972,100.0138
72.6295,82.9818,100.8202
79.6908,84.3214,99.1050
70.4888,77.6681,96.6553
78.0759,79.0425,97.9983
104.7443,7.7319,49.6520
74.7841,77.8600,103.3385
53.2383,49.6936,70.6894
76.8637,83.6393,103.6934
106.6432,13.0513,49.3564
75.2401,79.3129,100.9168
45.6948,57.2081,70.6600
70.7811,79.9490,97.2074
100.6419,13.2446,52.3743
81.1392,72.9434,101.1561
72.4590,80.0882,100.7980
97.4308,11.6762,52.0386
48.5357,49.7171,70.4496
76.0524,82.0558,99.3651
101.2759,9.7188,47.2046
6.9341,22.1845,29.6593
73.9252,79.8822,98.2524
92.6292,10.9008,49.0467
71.7018,76.9657,100.0204
95.6157,10.3741,53.5082
73.9070,84.3248,101.0659
77.8339,82.4230,100.2267
93.8409,12.5552,48.7183
94.7284,11.6126,53.9951
73.3153,73.6309,96.7505
46.8102,50.0946,68.5392
76.3253,80.9990,101.3002
72.0288,79.7036,97.4848
73.5536,80.9793,102.3446
101.8053,6.8900,50.1653
45.9296,45.5553,70.1733
75.2236,76.8939,101.1801
72.8927,82.2016,103.7339
8.4137,19.1014,28.1260
75.5466,80.7134,98.0078
71.2421,80.4648,101.7502
74.4535,82.3186,102.4525
77.5501,80.9498,98.7151
103.9846,10.0274,49.0018
76.5259,78.3434,102.3486
9.2278,15.8304,30.6175
104.8763,8.4071,48.0431
77.0450,81.8148,96.5606
73.2844,84.3729,100.1765
72.5363,79.9636,103.1328
102.8268,13.0504,45.7026
80.6971,78.2611,102.3405
103.2264,7.3799,46.6661
79.8728,78.8961,102.0365
72.4978,87.8922,102.1712
73.9778,77.7173,101.5348
67.7104,78.2749,98.2359
75.8502,82.5479,107.1038
95.5308,8.5902,52.6769
97.9113,10.9107,50.5198
77.7703,79.9332,101.5722
9.8174,20.4079,27.9155
68.3540,80.6282,102.5361
74.8709,78.0158,102.0736
21.1828,24.7092,28.9202
79.5817,83.4565,100.8039
72.4792,85.2128,103.5160
79.6504,87.6143,103.3417
73.5622,83.4404,101.3774
81.2792,77.3434,97.6658
79.0585,77.3402,99.0057
78.1693,76.7193,100.1848
78.1017,79.7330,95.3759
11.5530,25.6242,32.0308
97.9622,10.9232,47.6000
9.5609,18.4846,27.5768
44.2450,45.6026,69.6914
50.1928,43.7844,77.5507
81.2406,78.4760,99.0105
76.0953,82.6552,101.5736
76.8165,80.5329,94.7263
55.5304,47.8936,69.1671
97.5159,8.8701,54.1242
76.2947,79.9416,100.9928
98.6445,6.4752,51.9223
72.1999,81.8478,97.8648
99.7504,13.4844,50.2881
77.5510,82.3758,104.3061
98.6020,11.8469,49.1293
75.9861,84.2088,103.3562
77.6103,79.7103,101.4027
74.4737,80.9720,100.6510
49.8700,47.9454,68.2988
79.0548,82.8349,98.1233
77.5943,80.2689,98.8309
78.5142,83.7785,101.4837
101.9028,7.1008,49.0935
75.5715,76.5287,100.9128
106.1439,9.5898,55.2187
73.6656,77.7840,99.8786
69.4457,77.8182,98.0876
10.2515,15.5169,32.7393
78.5866,78.0367,104.6969
72.2189,83.2077,99.4599
76.1024,82.3523,98.3800
75.0920,83.4239,98.4922
79.0795,82.8142,103.0551
78.6430,82.5218,96.4822
75.3940,81.3722,100.4388
78.1086,81.5047,103.6194
74.4836,84.0365,100.0447
95.5976,9.2507,47.4603
101.8141,13.3958,45.4394
74.8214,79.9054,101.3403
97.7411,12.7301,49.4199
75.5233,75.4255,98.2411
74.3083,83.3624,95.1174
68.4790,80.7896,99.4088
72.5337,81.4386,97.0814
69.9095,79.8429,97.3202
49.2323,46.1557,68.0853
99.2684,12.1789,52.8411
51.7726,48.3899,72.4985
101.8432,6.2778,49.3404
73.5519,81.4912,100.1785
73.4155,77.6934,105.1533
75.3241,81.3824,96.7090
73.9082,80.6552,104.6275
72.5908,82.8418,105.6456
102.2892,5.5898,47.7495
80.5796,86.0382,104.3727
74.5504,78.8692,105.4620
73.8332,80.4241,101.9336
8.2995,19.9616,25.7626
49.3743,47.7155,68.4684
95.4168,8.6213,51.5779
109.4196,12.7860,47.9026
75.1378,81.3941,96.5449
99.5965,15.2610,51.3874
79.6382,74.8545,100.9447
74.2692,83.6346,101.8826
82.4377,74.8766,100.6172
75.8368,80.6961,106.6097
80.4931,81.9217,102.9424
76.0022,80.7607,105.7402
79.9694,81.7889,99.4908
71.2697,75.1210,100.2192
53.2860,47.7981,69.0014
99.8806,7.9796,55.1011
51.6388,49.0985,71.8985
78.0541,81.6301,100.5742
74.3148,82.0869,99.4086
101.4988,12.2810,52.1197
97.4089,13.4597,51.2914
99.5229,8.3819,54.0931
98.9996,4.3185,48.6553
75.5283,80.3606,105.3670
13.8942,20.9527,28.3343
72.1658,84.5512,101.9242
104.0426,18.3335,47.8999
72.9402,79.2511,100.8260
78.2304,82.0493,98.8526
10.4170,24.3289,29.1948
71.3721,83.6569,100.5864
97.3708,7.3097,54.1792
70.0604,78.9654,102.0085
74.3403,81.1460,99.7305
76.6788,84.1398,102.6518
73.7153,83.4971,101.3018
94.8033,10.2716,50.0385
53.1494,50.9021,65.7367
81.4940,77.5827,98.9483
73.1458,79.4781,104.4407
75.0009,73.6576,100.4295
71.4021,79.8834,95.8925
76.2534,80.9606,101.4610
49.0959,50.6440,72.0787
72.2823,79.3860,100.4524
75.3712,80.5865,98.2138
105.6345,9.7528,52.7471
50.6440,50.8832,68.2375
9.7401,18.5080,31.1572
77.1229,82.5150,95.4562
78.5844,82.7795,98.3596
73.4796,77.0067,98.5588
74.4117,74.5511,100.0041
75.3640,78.9022,100.2649
50.0639,52.8381,71.0443
71.3621,82.1878,101.9895
102.7322,12.0030,53.0075
43.7537,54.1635,66.4418
74.0848,78.8798,100.8467
82.0523,84.6088,95.4747
74.7596,81.7690,93.7071
102.1050,8.2395,50.2636
71.5579,82.0043,97.6217
77.2739,81.0819,99.2185
77.3849,80.2329,100.8410
69.7393,77.1432,102.1281
71.9492,75.9424,99.7151
71.2898,77.7147,102.8220
75.7704,82.6109,100.4121
74.1436,79.2951,100.8107
71.3924,80.2943,97.4614
102.7535,12.3546,50.9175
73.5699,80.2417,93.6851
97.1488,13.7843,51.8438
73.3859,75.7009,100.9307
5.8632,20.4168,28.4165
79.2713,84.2590,98.3291
77.5429,82.2552,105.0833
74.1209,83.6717,95.8547
70.6147,81.9560,96.2006
10.8977,14.7933,26.2457
74.5218,79.5592,94.5214
72.0736,79.3848,99.4942
78.9843,77.1456,98.5196
77.4381,83.3107,98.8010
46.6545,49.2301,68.2813
94.3927,11.0222,52.1010
76.6627,80.0415,97.4753
8.0496,17.7768,30.7879
76.9107,72.7272,96.7633
72.9339,76.0559,100.9345
71.4958,84.4520,98.6524
76.5552,78.0450,99.1787
71.9246,81.2378,94.9977
51.7925,48.9911,74.6710
99.8686,6.9522,53.9439
7.8853,18.9862,32.4864
9.3986,20.5656,31.8654
9.6038,24.9643,32.7738
72.9399,79.1495,97.0540
78.3415,82.6283,97.1052
73.3663,81.2015,98.6036
11.3308,24.2406,29.2621
78.5025,82.4300,99.2539
102.0173,7.5802,51.9995
71.4475,82.4506,102.8433
76.7109,80.1767,99.8454
73.8471,80.9401,100.2356
97.9007,12.7609,44.2180
75.9519,82.0403,100.2515
80.1630,78.0446,97.4369
75.2388,80.8659,103.4180
73.8502,82.1667,100.9358
80.9258,81.1555,100.4037
78.3755,85.1050,99.9279
96.4989,10.3137,51.4427
77.2608,78.4634,100.7027
75.0373,73.3487,97.9529
71.9359,86.6938,98.9929
78.3927,81.2467,99.2567
100.6998,7.7626,48.3629
9.0552,19.8577,31.7871
71.2192,79.6110,100.6806
74.2064,83.5204,97.2864
73.9345,85.2278,100.3451
71.2637,80.2597,105.8325
100.6267,11.9405,53.0439
76.1784,83.1736,98.1903
78.0737,83.6861,100.3410
75.6758,80.1892,101.0496
55.2637,54.1973,72.9289
104.9452,14.3616,49.8112
76.4361,86.0890,97.6952
106.0278,14.1305,49.6649
79.1142,85.9563,95.7486
48.1643,51.8977,66.3554
74.5175,80.9439,108.4106
72.8133,74.9124,101.5974
73.2385,81.2818,99.1639
8.6012,17.3844,22.9503
78.0209,75.5534,96.2455
77.2754,76.2674,103.3684
77.7658,83.9179,100.3986
75.6584,82.3900,101.0050
74.2303,80.3332,97.2479
67.4005,80.4763,101.6635
78.0375,86.7650,103.8247
97.9875,14.0890,52.5283
80.2431,77.1281,104.2002
77.6401,83.4359,98.8794
77.7355,77.8759,100.5078
71.1495,80.3435,99.4142
99.8603,11.9215,50.7442
78.3380,80.8408,101.5797
102.3964,12.6676,53.2336
69.1650,83.0312,101.5520
76.5197,84.2141,107.7929
72.9379,81.2770,96.4860
78.9734,82.7660,100.8167
102.3674,15.9636,50.9237
57.4262,49.6373,73.2536
75.2466,84.3179,101.8788
79.2094,78.8277,104.9151
98.4461,9.5854,52.9134
50.9123,53.9686,68.5054
96.7940,8.9712,48.0748
74.2680,79.7726,104.7304
74.9669,77.3619,97.7738
75.3906,84.4840,101.6217
70.0158,88.9939,96.5190
102.6642,15.6234,48.6011
79.7301,81.6142,99.0250
14.0960,16.4173,28.4378
81.6538,82.6477,99.5389
95.6293,8.9780,53.9487
73.5173,80.6043,101.5586
74.2230,76.8202,100.2883
97.8894,11.2437,52.7541
69.2669,83.5918,100.1174
51.9595,53.7814,78.1882
98.9686,12.3181,47.3464
9.7487,21.7943,27.2031
78.1582,79.4025,98.2256
50.1257,49.3626,69.3547
77.7918,81.5978,103.9615
73.6322,75.8071,103.0442
73.7469,78.5735,102.0505
98.4705,14.9067,50.2296
72.7588,83.4700,99.9889
74.7251,81.8513,96.9295
74.5662,75.8466,96.7889
76.8740,79.8009,100.2053
78.6693,73.2873,99.7506
10.5048,21.6545,27.3954
75.6031,79.7698,101.7986
101.1014,6.1536,51.3339
79.7901,83.9761,105.3679
69.9271,79.0549,97.7977
96.7477,8.6021,48.6882
81.7626,80.6136,102.2663
47.6529,51.8661,72.9736
76.0114,82.5381,102.5932
70.3874,85.6418,102.0242
4.5542,19.1583,27.7114
52.9844,52.1996,69.5258
49.0273,49.7412,72.1812
99.6139,8.4736,53.2717
98.0313,4.1310,51.4003
51.0024,47.5921,69.8718
75.2760,79.2471,105.2501
97.0480,13.7540,45.6558
7.8713,18.9744,26.7940
76.4450,81.4114,95.9532
76.4913,77.6766,99.4847
70.8469,83.7665,98.8609
74.8545,77.2228,95.1162
99.1163,8.0751,47.9306
10.9364,20.9631,31.7272
76.3020,78.1421,101.2446
12.5845,12.0162,35.7763
48.3074,52.7243,68.6603
76.9722,82.3962,103.5359
102.6671,10.1884,40.6426
99.6013,9.8026,52.2328
5.2767,24.4809,29.3725
107.0247,11.4396,52.5798
73.4668,81.1381,102.2341
95.9040,8.4776,48.6627
73.9452,76.7447,101.0270
77.9331,83.3989,103.0602
76.9108,74.2186,102.1335
75.0798,75.7826,100.6895
98.2742,10.6764,49.4601
68.0758,83.8279,101.7412
75.1891,77.7845,98.3179
73.4996,81.1994,103.7080
101.0571,10.2905,52.9902
100.2747,11.2117,48.7001
76.4711,78.8175,96.5870
73.0405,80.8534,97.4375
73.2038,78.5783,99.4744
71.6274,80.7427,104.1291
12.3002,25.2250,27.2874
74.3754,76.8173,100.2115
72.4112,74.8610,94.0104
75.4483,81.6251,100.1260
99.3780,14.9652,51.9650
11.8663,22.4957,28.1324
100.4151,13.0461,53.9060
70.9515,80.0298,95.5757
72.7375,81.6587,98.8129
12.8695,16.4466,30.4790
73.5521,84.6869,99.4108
52.4992,49.5998,68.5379
100.8936,11.4847,50.0431
74.6614,78.4072,97.4912
103.1381,5.3734,47.5652
103.0059,10.7338,53.8461
72.7114,78.9290,104.9698
80.7137,81.5176,104.7213
50.5438,47.6098,70.8343
75.4750,80.8188,107.9732
100.9132,7.9871,50.3886
96.4127,12.2159,52.9340
73.7849,81.3909,95.7460
77.6895,77.7863,100.6374
11.3713,18.3703,32.9401
75.4224,80.7821,100.1662
97.0665,11.6174,47.4797
70.5938,77.9546,100.6657
71.1921,81.2473,101.6691
50.4321,50.6779,77.1689
70.3763,81.8952,99.9207
79.5474,82.2407,102.1822
75.4563,79.7269,102.2931
72.5415,79.8729,97.4343
77.4653,84.4392,99.8319
74.4370,75.3607,98.8296
73.7975,78.1073,101.8920
76.9659,84.5549,100.4145
76.7555,85.7075,99.9666
74.9315,79.4368,103.2626
13.4519,17.5588,28.2529
7.9361,21.1676,35.9548
73.5802,80.0946,101.1916
71.7146,80.4717,99.5912
6.7480,18.7186,31.6012
74.9095,81.8350,100.3643
8.2767,18.4979,28.5357
70.3181,81.4060,99.5260
78.0777,81.1017,106.6107
54.2106,49.3940,65.9531
13.8141,18.9812,35.3094
71.2677,80.7360,103.5515
72.5394,79.8093,102.5258
73.5290,75.1052,99.1278
47.1546,46.4805,72.4846
74.0825,79.8216,102.6542
99.2671,7.7048,55.7296
12.7181,21.5380,31.4853
48.7106,49.4558,73.5372
49.5437,50.7374,67.9916
5.9396,20.1596,34.2562
77.0289,84.2558,97.6466
49.7512,48.9178,67.2588
105.3291,9.0851,50.3893
99.8376,4.3460,50.3101
76.5851,78.7441,103.1801
49.0772,52.6592,69.4709
75.0605,74.9142,97.3395
76.1096,75.5625,96.2290
97.9534,7.4052,48.7053
74.2965,83.5206,95.6177
75.1327,83.8439,101.5537
75.5763,79.0909,104.1558
69.1306,81.8274,100.1593
102.6863,8.1588,53.3303
75.4021,82.7150,96.3278
103.2375,7.5248,50.1956
72.4257,80.3552,96.7295
77.6313,83.1871,100.4579
72.5474,79.3906,99.6632
98.1931,13.6602,48.7478
77.7569,74.5887,100.1561
8.4216,20.4180,30.8246
76.2049,82.5938,102.2413
6.6400,20.9487,25.8342
73.9083,81.8744,100.8754
74.0082,80.4773,98.9870
94.7055,14.8661,49.2568
98.2923,7.3952,47.9488
73.2906,83.1633,96.4968
101.0134,10.3920,52.7819
71.7200,80.0507,100.1132
75.5152,82.0817,102.3046
74.0431,77.9749,97.4898
70.6164,79.7919,98.6663
97.5820,9.1886,48.4931
12.9686,16.9644,31.7696
76.6845,86.4647,101.5581
72.0598,78.7202,97.8919
101.4358,12.2363,51.4503
99.3949,12.5919,51.7727
9.6176,18.5163,32.7208
50.5445,48.8482,73.6338
96.6731,14.3959,49.0591
101.3430,9.9256,48.9655
75.3924,79.0016,102.4783
49.5428,50.1118,74.8380
69.1049,79.9866,101.2894
79.9776,83.6155,92.6004
48.8784,47.2254,72.1588
80.1245,81.8841,95.5532
75.4663,79.0100,94.0852
76.8311,81.9892,103.3956
77.1689,72.2077,101.6885
76.1714,75.3589,98.4782
100.6699,7.4700,46.1375
76.4619,85.9299,105.7862
98.6888,15.5850,51.7712
72.4571,78.6638,99.0911
77.2869,83.7979,94.1593
70.9473,84.0009,103.7480
69.5745,81.1091,96.6612
55.5057,52.0521,72.2464
78.4663,82.2446,96.3651
10.4405,22.0455,27.5971
74.8600,81.5628,95.9940
52.6068,54.5744,72.6967
73.3625,78.1613,101.6148
70.2305,77.2720,103.3861
73.2762,78.4628,97.5219
77.2726,86.1054,100.6610
11.1007,22.7518,29.1087
10.8457,18.4299,34.9569
73.5886,79.6273,97.4832
75.8891,85.1856,101.9423
104.1119,9.3447,51.9813
73.8517,78.3463,102.6137
78.0578,83.1498,102.8589
73.8369,82.6515,99.3113
101.8968,11.4638,51.0602
73.6820,73.5463,98.1486
58.0433,49.2918,64.7025
100.3982,14.4029,49.0277
70.3478,80.3749,99.6171
72.0406,81.1081,96.8335
74.9968,78.2283,102.4675
101.1089,10.3627,49.2039
76.1256,85.0119,100.7447
98.9954,14.0496,51.8590
71.8878,86.3740,100.8035
76.0317,82.9803,96.9592
47.4563,54.8169,68.2470
72.6834,77.2791,99.3090
13.7729,27.9117,34.0799
77.6969,82.4495,101.8119
10.1519,27.6394,31.4990
9.7977,25.6247,32.8880
98.0347,11.4037,43.7344
72.6953,80.6291,97.1963
75.5986,76.9317,93.9547
71.3775,78.6420,99.3078
75.6254,77.9606,95.8878
72.5886,74.5904,98.4953
72.9035,75.7959,100.7770
74.6967,79.2155,99.6667
65.1820,78.6192,100.8532
70.3065,76.6636,101.4555
14.2603,20.6027,28.9999
76.9684,78.6971,100.3137
70.4036,83.7782,103.1717
99.7648,9.0374,50.8548
76.3379,77.8849,100.3687
95.5347,12.9101,47.8043
6.4682,19.0671,35.7427
53.8078,50.2760,66.9024
71.3655,74.8743,99.2343
48.7149,48.7015,76.7143
74.4352,76.1083,96.5190
76.5175,76.2817,97.4312
73.9966,84.4368,100.5953
101.4122,14.9616,54.0170
73.2605,80.8451,100.2437
45.9543,53.7336,71.0547
74.7992,80.4705,100.0417
70.9788,77.0799,96.8904
98.3225,15.2559,53.0637
98.0996,10.9907,49.8485
74.6292,79.8711,93.0396
70.7234,73.0619,96.7094
76.3491,81.8216,99.1626
75.9949,78.1988,97.8624
77.5502,81.1353,99.2293
101.5428,9.2228,44.5704
76.0763,84.6053,95.6808
74.3571,78.9275,100.0884
101.4884,15.2038,56.0853
70.5210,82.7829,100.7618
79.8534,78.5071,99.3699
73.9754,82.4086,100.6919
75.8413,76.5950,105.0809
96.5075,10.0751,49.7385
76.0032,86.1070,99.8612
74.7341,80.1462,98.2578
78.0644,78.6726,102.5048
75.3583,81.4723,102.6081
7.2805,15.1826,32.1130
53.3578,43.2944,71.1607
76.8599,78.0172,97.6321
78.2039,83.7315,94.5590
72.4550,78.9929,98.0823
71.7942,78.8039,102.6662
76.4394,78.3811,99.0721
97.6693,7.4194,47.2183
50.9870,54.6930,72.5960
51.3915,51.1066,75.7021
71.3235,78.4224,96.5842
72.5197,77.2070,93.3854
97.4518,10.9160,48.2248
70.1958,85.6857,99.0187
77.7540,77.3208,103.0940
80.6790,86.4424,101.9804
80.3166,78.0884,97.3765
76.4302,77.1579,95.9335
102.1200,11.3308,51.0478
47.5348,56.5674,72.4812
93.8529,7.9325,52.9756
47.7731,51.1170,69.2828
73.6766,77.6294,99.0775
78.4358,83.5141,98.5444
75.4020,73.3310,102.9491
75.1814,81.3008,102.1190
52.8977,51.1410,71.9655
76.0117,80.0175,100.9062
75.7135,85.0643,100.9019
73.8470,82.1262,100.9345
72.8469,80.3003,103.6937
75.6189,81.1328,95.7524
65.0779,84.5565,101.7623
100.1977,13.4507,48.0707
75.9724,79.0852,96.1914
78.6815,81.6954,99.8335
68.9420,75.6551,97.2693
75.5283,78.4047,98.9728
53.4354,50.9955,69.9160
75.2620,78.0903,97.9696
99.9527,10.8825,55.2348
69.5245,76.3493,93.7633
79.1674,77.1266,105.6751
51.6078,46.4547,68.5465
97.7937,4.4864,45.6822
73.1174,77.7880,101.2832
13.6361,20.7958,26.6614
70.9055,75.1449,100.0536
72.8424,79.3600,99.0980
73.3450,82.0704,101.6573
74.8605,77.9959,96.0090
101.9199,11.7870,50.6780
76.0639,83.5311,94.7941
105.2398,10.3328,55.2253
77.2678,85.1274,100.5855
74.9726,84.6854,98.0651
76.3942,79.1068,98.3913
71.1433,85.3250,99.0653
73.5459,81.2003,96.7715
